"SampleID","SamDate","Lat","Lon","YearDug","WellAge","WellType","WellDepth","District","Thana","Arsenic","DEM","RAIN","GWD","SAND","LOAM","HCOND","USC","RCHG","RTRND","IRRIG"
"S98_02516","18/04/1998 00:00",23.781,88.734,1994,4,"STW",39,"Meherpur","Gangni",33,14.3254907533405,1407.22422652677,7.55376120097201,1,51,38.547613602468,11.3026705411849,216.40088746557,5.52037573901953,6.04057311988654
"S98_03277","17/04/1998 00:00",23.461,88.961,1996,2,"STW",49,"Jhenaidah","Kotchandpur",9,12.1474000690485,1539.40598628995,7.63843461309278,0.905758437437789,48.1188140207078,34.4646768213102,13.38299253816,198.043538544611,6.06989934467439,9.48836341242577
"S98_04148","28/04/1998 00:00",23.888,90.968,1972,26,"STW",30,"Brahamanbaria","Nabinagar",66,9.11833551350984,2075.74710659883,5.097760410389,8.69681906664202,72.3220046854107,15.3445177425234,8.40158964663437,102.369523418675,1.16640619093171,4.77805786346105
"S98_03807","19/05/1998 00:00",23.651,89.467,1998,0,"STW",59,"Rajbari","Baliakandi",0.5,9.57054251894203,1660.67890241737,9.44737231976643,0.0651763998956663,48.3428709303973,25.2434959035503,17.1853625927447,414.815549976942,2.17490529576106,6.18223527511514
"S98_03128","25/03/1998 00:00",22.739,89.652,1981,17,"STW",31,"Bagerhat","Fakirhat",453,3.39854056801876,1921.91470396793,4.74169054735451,0.975868926558831,48.9273227613917,19.7066496905913,27.2433551795993,58.0511195255809,0.271625732782694,1.89758835825426
"S99_05248","17/06/1999 00:00",25.7093,89.2695,1998,1,"HTW",13.4,"Rangpur","Rangpur Sadar",0.5,32.7294440724638,2184.55033844906,4.96507732631071,5.31186392767541,78.5199975015005,44.3576262018853,6.91629281936497,393.632986795536,5.45281363835567,8.02360563163841
"S98_02543","07/05/1998 00:00",22.568,90.148,1979,19,"STW",12,"Jhalakati","Rajapur",17,3.72653185839779,2163.62910395666,1.84602753914288,0,17,14.6450725841068,21.8557069275939,37.4063825769426,-0.185101695277308,0.10019454427805
"S98_03665","07/05/1998 00:00",22.724,90.234,1993,5,"STW",15,"Jhalakati","Jhalakati Sadar",6,4.0648276717794,2065.19679492037,3.18088657808143,0,17.0117874783645,14.5117033117329,15.8743009654055,62.2664670787445,-0.266015130831998,0.0580190096326339
"S98_04290","16/05/1998 00:00",22.863,91.303,1996,2,"STW",9,"Noakhali","Companiganj (N)",30,8.22190495451926,3045.15642762065,4.83999715852645,0,97.8722280964447,14.9116661249463,12.5661310093581,86.3582652965288,0.526544547124149,1.82699620223365
"S98_02565","18/05/1998 00:00",23.419,89.897,1978,20,"STW",34,"Faridpur","Nagarkanda",188,5.1348968881875,1868.3667511161,6.0876445411752,0,48,26.7852470786312,16.0231648234203,274.139363128467,1.17431264390016,6.54936774447421
"S99_07244","16/06/1999 00:00",25.4801,89.5568,1993,6,"HTW",22.9,"Gaibandha","Sundarganj",8,23.9308580957849,2113.65754630944,5.38329377539522,6.02210718549533,87.9680662454984,55.4830588253222,9.31501653558106,401.086435816854,6.5087579578566,9.65749210390093
"S99_05030","14/05/1999 00:00",25.1667,91.1795,1990,9,"HTW",73.2,"Sunamganj","Tahirpur",45,8.03495024293157,5430.80676716614,4.94341871062943,3.24780308943615,35.2601342327863,10.4244477734618,19.4457316804605,80.1522046546686,0.165032932086764,1.8370278413812
"S99_06327","30/06/1999 00:00",26.5673,88.3841,1997,2,"HTW",19.8,"Panchagarh","Tetulia",1,93.9270985411168,3149.61556909416,7.14223734113565,10,82,35.4552798284998,0.631171981641722,293.836363023918,7.21505419617849,6.37868565289454
"S98_04012","15/04/1998 00:00",24.188,89.277,1987,11,"Tara",41,"Pabna","Chatmohar",0.5,12.8135485477589,1694.21971796437,12.179717002167,0.00586779358727691,48.0319843948007,40.6959783517775,21.1336171069007,437.679906972044,2.63425170314532,6.52708583960315
"S98_03562","29/04/1998 00:00",22.706,90.395,1990,8,"STW",16,"Barisal","Barisal Sadar",0.5,4.63397150437572,2159.26405049793,3.6314051699778,0,14.6976805604359,14.193199624869,15.7892362664361,65.981945794818,-0.277917450276441,0.270599431168651
"S99_05206","10/06/1999 00:00",24.4438,89.669,1987,12,"HTW",12.5,"Sirajganj","Sirajganj Sadar",18,14.3868063773011,1790.88147315175,6.40756742932725,7.78624648934937,63.608364383218,62.9063643481565,10.3506436246258,399.399854395241,2.79252998556082,7.28204081971719
"S98_04389","18/05/1998 00:00",23.121,91.46,1998,0,"STW",64,"Feni","Fulgazi",4,8.2976394639799,2602.23682629394,9.40459333976905,3.01407862066153,81.965781104197,11.923152021582,8.87918302930175,114.74800117203,2.01727253637962,3.72293969399891
"S98_03365","13/04/1998 00:00",22.912,89.324,1993,5,"STW",50,"Jessore","Keshabpur",0.5,1.55681149424427,1793.63342375451,7.08844508275826,0.124641417734398,20.2665587440231,22.9374862374844,25.7473293995732,140.415635889515,2.51163415442062,9.24445676906009
"S99_06316","28/06/1999 00:00",26.1222,88.7341,1993,6,"HTW",13.7,"Panchagarh","Debiganj",0.5,56.2966346850255,2559.60913101255,4.47013237997975,8.77660117108918,83.9481537585431,23.4690003510107,1.92714632659357,237.253871588891,5.23191615100757,11.80824751213
"S98_04042","16/04/1998 00:00",24.089,89.44,1996,2,"STW",39,"Pabna","Faridpur",0.5,11.5142013977038,1709.08849194737,9.5917033699705,0.0256383652213314,48.0480408456866,42.6356743556826,12.136587264059,475.124121437598,2.43318262397008,5.32064899755194
"S98_04114","30/04/1998 00:00",23.144,91.238,1992,6,"STW",16,"Comilla","Nangalkot",77,9.07792422755838,2176.40027977523,9.75331604262233,0,87.8676733970629,14.1687679003719,16.7076635043434,171.062743918003,1.0869792299817,7.0580284719101
"S98_03032","11/06/1998 00:00",23.543,90.389,1979,19,"STW",52,"Munshiganj","Serajdikhan",501,6.05173747290638,1950.57781266703,6.47051169169347,0.277062001409956,89.1423554277269,23.1075925252519,10.1388144937307,149.228677626539,2.97689242431885,2.44627891416112
"S99_06203","11/06/1999 00:00",25.0693,89.3269,1999,0,"TARA",25.3,"Bogra","Shibganj (B)",91,21.2014518971495,1890.27394688083,6.22291208278955,5.76255855461713,85.3711537343397,63.0764182733416,12.8087379845945,296.134916673678,2.41633084619484,13.5081341524961
"S98_03215","31/03/1998 00:00",22.857,89.872,1979,19,"STW",29,"Bagerhat","Chitalmari",269,4.61829649495812,1940.30895731665,4.14480105735407,0,42.0020474294,19.3037370255404,11.8974062018456,77.154180647196,-0.621257091693077,1.00232292901813
"S98_04017","15/04/1998 00:00",24.127,89.193,1995,3,"STW",31,"Pabna","Atgharia",0.5,15.0922643150718,1635.55991999601,11.8154047238553,0.503497735375565,49.2478307789746,42.3840533804769,25.6692166902907,435.884376132743,3.13389847614603,5.14572463449585
"S99_05251","17/06/1999 00:00",25.7471,89.2332,1985,14,"HTW",7.9,"Rangpur","Rangpur Sadar",0.5,34.6065862556036,2223.27979627086,4.71001492764968,5.2026994035029,73.4813347122704,46.250845083428,6.48258033353819,345.579022930606,5.14119684992926,10.6082622468521
"S98_02657","31/05/1998 00:00",24.195,91.522,1994,4,"STW",72,"Habiganj","Chunarughat",3,17.9784739864472,2357.16540530505,1.97400385300819,4.13622737565548,44.3918845290915,10.0847880203824,12.7252141771019,45.14445821503,0.284333840020492,0.957707162132289
"S98_03422","13/04/1998 00:00",23.018,89.139,1996,2,"STW",34,"Jessore","Manirampur",224,3.56793977176733,1729.95293486646,7.13084673424251,0.999660646524959,51,24.7837685073751,13.6350613960403,209.689179301989,3.92791522001995,12.4605186051858
"S99_04267","20/06/1999 00:00",25.847,89.6197,1994,5,"HTW",18.3,"Kurigram","Kurigram Sadar",1,27.71059748323,2492.79523529448,5.53073661101079,30.4900262055026,70.2054947894087,33.1412329545719,8.15909896711084,384.29652415587,6.54185234581656,10.2644299403086
"S98_02715","16/04/1998 00:00",23.942,89.41,1977,21,"STW",42,"Pabna","Sujanagar",0.5,11.9455244779526,1656.63277924278,8.96893159214678,4.04909327643771,62.8376670111995,35.7841610672222,20.751100983772,508.682684929455,2.70004567745125,4.98817772179046
"S98_03262","12/04/1998 00:00",22.965,89.021,1984,14,"STW",40,"Jessore","Jhikargachha",49,6.67890151346828,1710.7737744619,6.77052432146551,1,51,26.275255100673,12.2990273207998,165.588919495471,3.36672682971781,10.863212397247
"S99_06353","04/07/1999 00:00",26.0367,88.4242,1999,0,"HTW",18.9,"Thakurgaon","Thakurgaon Sadar",0.5,56.1307257286691,2337.38390148365,6.49290793257799,10,81.8218307034469,33.807265006956,1.8525991533042,299.048443910997,8.76343719856103,13.9357309721346
"S98_04407","21/05/1998 00:00",22.212,91.83,1995,3,"STW",46,"Chittagong","Anowara",2,5.50267990832151,2959.66604489857,2.06449599072829,3.21824285619699,79.637402454188,6.62124620863321,21.2897113454959,21.7988815870924,0.126218945033706,0.891746999375361
"S98_03819","17/05/1998 00:00",23.547,89.538,1988,10,"STW",52,"Faridpur","Madhukhali",2,9.0695603739537,1690.62183582897,9.14547313880228,0.171241641582664,48.3202610955191,25.7463800639348,17.8469599942066,327.337236810466,2.03237217513212,6.99612633538026
"S98_03445","18/04/1998 00:00",23.678,88.684,1993,5,"STW",16,"Meherpur","Meherpur Sadar",189,13.1156064777603,1414.73732856446,8.45502724122554,1,51,39.8602476111602,7.73107000634578,198.063194910983,4.86414878478875,6.10989501510934
"S98_02556","17/05/1998 00:00",23.298,89.701,1993,5,"STW",58,"Faridpur","Alfadanga",203,7.10581761043389,1765.22757940422,6.51302033886417,0,48,24.2293682233384,12.926682612614,330.2974517135,0.785597043263526,5.56355400464865
"S99_04135","26/05/1999 00:00",24.4779,90.0629,1994,5,"HTW",34.7,"Tangail","Ghatail",0.5,23.1431627623515,1950.20031061063,7.28703083113968,0.876602517027649,25.1448488379776,32.0415195683243,18.8777047077416,290.135769530558,2.52665820528042,6.08901177597793
"S98_03991","13/04/1998 00:00",24.307,89.087,1993,5,"STW",40,"Natore","Baraigram",0.5,15.3992942399155,1653.68441739603,10.5610264670428,0.943012082314024,50.7750094229362,42.2844989927917,23.4042532025993,407.926422581899,3.13985583557192,9.95244579365783
"S98_02811","23/04/1998 00:00",23.659,90.166,1983,15,"STW",56,"Dhaka","Nawabganj (Dh)",94,7.61126284740961,1932.9753045134,7.41665683447891,1.23148154126887,47.2463233152558,24.3129271948207,12.3890707859133,235.063204148859,3.4415770493996,5.01616812763873
"S98_02950","31/05/1998 00:00",24.15,91.55,1996,2,"STW",45,"Habiganj","Chunarughat",0.5,21.6741298738211,2283.08053387423,2.35708919552629,4.54952473545424,45.9287690008716,10.1057054231449,13.7345331410007,49.7575060658749,0.325712249171894,1.24763960339031
"S99_05303","24/06/1999 00:00",25.8448,88.7774,1995,4,"HTW",21.3,"Dinajpur","Khansama",1,44,2230.11037128938,4.9400600569644,6.02972702358921,87.9616728322792,27.3092782138543,6.9672880261927,298.767906075548,6.70284891497343,13.7064945332441
"S98_04156","29/04/1998 00:00",23.659,90.839,1995,3,"STW",12,"Comilla","Homna",0.5,5.75102666036229,1973.09973818861,4.76227975470495,13.8827072921214,59.2182069030021,13.0281454468935,12.2769531010231,96.6658809361229,1.34659182497022,5.09374982443392
"S99_07121","30/05/1999 00:00",24.8014,89.9856,1994,5,"TARA",49.4,"Jamalpur","Jamalpur Sadar",0.5,16.7520754684979,2221.56267746751,7.77846123118456,1.88913399057159,49.2278409110193,25.3266760801828,20.632254512566,269.846158376266,2.3154358913848,7.00784919660936
"S99_04124","25/05/1999 00:00",24.7023,89.8904,1984,15,"HTW",20.1,"Tangail","Madhupur",2,17,2032.67870616192,7.22856052251912,5.72132429705876,76.4308410655526,35.2939667254593,15.5371435154006,344.466344672404,2.28296784569206,7.25764062703984
"S98_02778","21/04/1998 00:00",23.994,89.96,1991,7,"STW",23,"Manikganj","Saturia",8,12.5619184073988,1779.20144511525,7.46764108197319,6,79,34.3390848374459,9.78629053216494,500.12918164423,5.11352857127067,5.95430159619963
"S99_05308","26/06/1999 00:00",25.7654,88.8125,1994,5,"TARA",33.5,"Dinajpur","Chirirbandar",1,40.8696064447347,2145.88353129251,5.41942390825357,6,88,29.6130108206569,10.9681891168693,303.30992071759,6.75093102655868,12.2740141694898
"S98_02734","11/03/1998 00:00",23.787,90.659,1993,5,"STW",39,"Narayanganj","Araihazar",70,6.8368332844199,2046.4365460774,7.22491569699905,2.06708294374023,51.1064144203295,16.191366772087,18.878425703263,162.542102878035,1.92105615196096,5.76219094620403
"S98_03705","11/05/1998 00:00",23.102,90.191,1993,5,"STW",19,"Madaripur","Kalkini",458,5.2428711672966,1962.13799326532,3.01502372349158,0,78.03957974627,20.2613020635442,12.7758478367084,104.294719146812,0.155319733335387,2.37252503328969
"S99_05222","14/06/1999 00:00",25.1813,89.3128,1978,21,"TARA",28.3,"Gaibandha","Gobindaganj",0.5,24.1263960049792,1920.92602056634,8.31772878912372,0.876104849047586,19.4035962695497,64.0385890991516,11.8643746214337,373.685262445237,3.16069337162803,13.7152255821532
"S98_03391","18/04/1998 00:00",23.898,88.734,1970,28,"STW",33,"Meherpur","Gangni",62,16.1347647121714,1399.96074614313,7.94959027187168,1,51,34.7206321241151,15.5985704661428,240.586048052003,5.60582592862642,6.43561311321976
"S98_03282","17/04/1998 00:00",23.408,89.013,1995,3,"DTW",120,"Jhenaidah","Kotchandpur",4,11.5685590866038,1571.17194938967,7.93852478443186,0.903513270307061,42.4698666513965,29.2964220644689,16.049889058749,213.71215058939,6.15115103425926,9.94549868895624
"S98_03980","12/04/1998 00:00",24.172,88.899,1994,4,"STW",39,"Natore","Lalpur",0.5,16.59010588694,1495.26356410122,9.49989971510924,2.0291932664832,55.9233740751573,37.4736554235829,23.735430964644,442.639456383454,4.29930907107534,8.44343337171409
"S98_02513","13/04/1998 00:00",22.906,89.216,1985,13,"STW",49,"Jessore","Keshabpur",166,5.60532149509731,1782.19530555013,7.16330555751829,0.999161320273625,51,24.4996433247915,20.274203129469,161.78983939854,2.93701179041066,12.4442661631022
"S99_05190","08/06/1999 00:00",24.2697,89.4717,1994,5,"TARA",25.3,"Sirajganj","Ullahpara",26,10.0756358330763,1753.05167939506,9.60976705844217,7.90366254754546,64.4915041572274,47.3671487340518,10.5690731017663,432.976694530921,2.33485759662815,8.26173746301804
"S98_03226","31/03/1998 00:00",22.663,89.774,1984,14,"STW",29,"Bagerhat","Bagerhat Sadar",130,3.39625964046507,2022.51112135415,3.4612199889461,0.488299572025379,28.6212751109475,17.3400313833554,28.4078674719479,48.2852021210888,-0.0611880387104009,0.602487414898864
"S98_03263","13/04/1998 00:00",23.093,89.345,1993,5,"STW",50,"Jessore","Abhaynagar",0.5,5.60165924019912,1742.33069761285,8.00594147445492,0.810935519871664,44.127389785884,22.8437679144822,28.8358213488763,247.096800139503,3.95912886632958,10.8347672829245
"S99_05172","06/06/1999 00:00",24.3138,89.6984,1992,7,"HTW",21.9,"Sirajganj","Belkuchi",28,13.7325916103054,1746.10065587316,6.45132171997923,11.8437331132317,67.0403718529487,61.9131473363451,7.54342710380627,427.15498410018,3.0478583747412,6.96430828269839
"S98_03143","27/03/1998 00:00",22.49,89.059,1986,12,"STW",10,"Satkhira","Kaliganj (S)",24,1.23595976698386,1800.2983046478,3.65777828484232,0.0675254515760542,19.281611677933,20.1882797686196,19.6988383088057,51.2933329947701,0.997167899045263,3.52452427760848
"S98_03227","31/03/1998 00:00",22.715,89.667,1980,18,"STW",19,"Bagerhat","Bagerhat Sadar",635,3.8376580446709,1942.89767616273,4.59787197801266,0.9851644405865,49.5697750073948,19.454673433559,28.7421003975103,55.4168541742711,0.245163895632081,1.72882532781851
"S99_06114","26/05/1999 00:00",24.372,89.9611,1974,25,"HTW",36.6,"Tangail","Kalihati",45,12,1824.63895881304,6.83572539323072,5.96078899211963,78.714831521493,40.5280890356867,12.4944548678607,340.377095222879,2.96993507364271,5.66054266995325
"S98_03061","11/06/1998 00:00",23.542,90.532,1990,8,"STW",85,"Munshiganj","Munshiganj Sadar",5,5.32122197454037,1953.95667126671,6.99895365808875,3.57201579156312,82.6307268427537,17.6781315486657,11.7894451365518,164.904108723537,2.80783562279458,1.43171044835899
"S99_05362","04/07/1999 00:00",24.6625,88.9017,1991,8,"TARA",29.9,"Naogaon","Atrai",4,13.3791364108995,1496.79411765538,12.2704574620669,0.985511384753154,35.3933042992744,39.7511374568885,15.6263106291717,373.173326333411,4.23208366327081,14.492646902332
"S99_07066","20/05/1999 00:00",24.6572,91.0503,1992,7,"HTW",83.8,"Netrokona","Khaliajuri",127,6.46636875238742,3209.51284854705,8.49258348605111,1.0000381777061,12,11.5314993427084,22.5661025084133,90.524771682815,1.24107175272419,3.90425619811052
"S98_02955","31/05/1998 00:00",24.142,91.487,1984,14,"STW",45,"Habiganj","Chunarughat",0.5,37.7881272088191,2271.09836645245,2.50071349489635,8.40365257110347,62.9851998619384,9.81528437243322,12.2031926836186,47.0509167736882,0.465471685819151,1.92834321764734
"S98_03808","19/05/1998 00:00",23.613,89.498,1998,0,"STW",56,"Rajbari","Baliakandi",0.5,10.3225707841405,1678.64046703035,9.30307233540757,0.116883068280726,48.5150524833841,24.9842837550459,16.9924539898916,376.124771670482,2.1378806987229,6.54602023107057
"S99_06155","02/06/1999 00:00",24.2234,90.5775,1997,2,"HTW",46.3,"Gazipur","Kapasia",0.5,12.8921072015015,2218.6054424456,10.8810227958024,0.00472657218467433,13,14.9396448783194,18.4048533981555,163.735888678996,2.08992402876,6.13047751278224
"S98_02802","22/04/1998 00:00",23.687,90.287,1996,2,"STW",85,"Dhaka","Keraniganj",98,5.47290468848651,1958.75006090151,11.0378627585705,5.78244398605251,75.7998653776276,21.1291303076033,13.7801182840499,152.725209512651,3.22706717013619,3.52306096701834
"S98_02520","13/04/1998 00:00",22.963,89.23,1993,5,"STW",67,"Jessore","Manirampur",168,5.6150281138034,1767.74878375152,7.00267059964697,0.875342800350108,48.2900166002811,24.2136568089913,19.2383966897578,189.491860580181,3.27018191695205,12.0257123586837
"S99_05099","24/05/1999 00:00",25.1601,90.1284,1998,1,"TARA",41.1,"Sherpur","Nalitabari",49,22.553185402382,2674.2169752243,7.55855079472585,4.02119985223954,44.0809752666534,29.5657895023396,23.6089747237409,230.076839608175,3.78794797340501,6.6629241462407
"S98_02591","27/04/1998 00:00",23.489,91.007,1984,14,"DTW",125,"Comilla","Chandina",118,8.81798794272668,1911.70493255447,9.73942743473904,0,90,14.776647819463,21.0890076690527,203.249720025803,1.61858011875188,7.13195492555741
"S99_06049","18/05/1999 00:00",24.3874,90.551,1999,0,"TARA",70.1,"Mymensingh","Gafargaon",2,9.64110656493294,2223.72731344054,11.0833866424247,2.54916963349075,55.1931977720045,14.8628641430287,18.3528352712502,158.872823015493,2.16678529486575,6.20275758317541
"S99_07348","30/06/1999 00:00",25.1063,88.6311,1994,5,"Super TARA",81.4,"Naogaon","Patnitala",0.5,30.8586502371773,1561.13291992692,11.9816105108513,0,6.04599694026791,39.228294700533,23.7324036019628,377.714484089998,6.59761979163336,13.4426891900267
"S99_05318","27/06/1999 00:00",25.3261,88.9613,1988,11,"HTW",22.6,"Dinajpur","Birampur",8,26.7737833850951,1878.14102949421,7.52167122687433,4.75577189315125,72.7442195200763,44.7338518256018,12.208887054794,332.164122891971,6.60675604668245,16.2207493553936
"S98_03880","31/03/1998 00:00",24.89,88.255,1996,2,"Tara",43,"Nawabganj","Bholahat",0.5,22.3031078591555,1403.86948387311,19.795040149215,0.964239848436115,47.5220082776364,44.91181625066,11.0179575723386,415.289681251374,5.95003723180191,8.01119250233275
"S98_02780","21/04/1998 00:00",23.95,90.023,1979,19,"STW",26,"Manikganj","Saturia",31,11.0020081012743,1823.63223728565,8.365994033953,6,79,29.0109648307656,12.3257935296302,499.69456239962,4.62280900476868,7.33442831440005
"S98_04426","24/05/1998 00:00",21.284,92.069,1990,8,"STW",20,"Cox's Bazar","Ukhia",0.5,14.9036712445127,3720.07806762701,3.94743762848537,8.92547012789395,67.433734033124,9.2351461634699,21.8697640327995,46.7871511420491,-0.21452387281117,1.6718302972604
"S99_05047","17/05/1999 00:00",24.8486,90.6292,1991,8,"HTW",64,"Netrokona","Purbadhala",0.5,12,2891.99914141241,6.29784202720922,2,51,15.1605363351266,13.6170670795699,80.9684226726846,2.48826209057626,13.0638144075504
"S99_07316","26/06/1999 00:00",25.5433,88.9526,1998,1,"HTW",28.3,"Dinajpur","Parbatipur",0.5,32.7670203893728,2005.25867844333,5.65761591008621,0.351221150705271,8.89369058126011,37.1213250846733,10.9821529608807,300.496232694069,5.99941300740529,12.9244530960322
"S98_04022","15/04/1998 00:00",23.865,89.626,1975,23,"STW",24,"Pabna","Bera",80,11.5173964474952,1706.44621366377,7.24602565722483,2.68523452472036,56.5917351039346,33.4647199078701,16.2921790502877,383.568412674653,2.16350715492594,3.44013865931985
"S99_04209","10/06/1999 00:00",24.9052,89.1283,1997,2,"HTW",13.4,"Bogra","Dubchachia",0.5,18.9608851509899,1731.62370238501,11.2849512430231,0,3,51.9851755720571,17.7946911246545,301.866601997219,3.51091069257314,7.75172791830462
"S98_02891","27/05/1998 00:00",24.815,91.971,1994,4,"STW",82,"Sylhet","Golapganj",2,13.8516225954973,3762.66615946195,5.04116661372713,1.58930232182683,30.3083131201757,11.4411992004262,16.4460182246227,82.1192070735827,-0.0105041835171238,-0.0881251671972825
"S98_03146","28/03/1998 00:00",22.558,89.007,1992,6,"STW",35,"Satkhira","Debhata",192,2.26436576267163,1780.29030087091,4.10900538873806,0.422275347433727,33.7448310356301,20.4873302726059,17.2582767053442,70.1454739287413,1.31704505076031,4.31879848957836
"S99_04160","29/05/1999 00:00",24.267,90.0351,1999,0,"HTW",27.4,"Tangail","Basail",92,8.11951725684536,1820.53627745416,7.67582782961382,2.25411164995724,53.6974912213741,31.9506792254863,8.02423652230246,307.794845239024,3.20725319179104,7.35637871385917
"S99_05089","25/05/1999 00:00",24.9887,89.9563,1996,3,"HTW",13.7,"Sherpur","Sherpur Sadar",115,18.2007628021418,2339.2314563954,7.32018714679734,4.79132075772065,69.7490063602838,34.3108750457551,13.1969422035925,286.850971903844,2.32769629528582,6.78108206432961
